시도,시군구,학교명,도로명주소,위도,경도
서울시교육청,송파구,서울가락초등학교,서울 송파구 송파대로37길 45,37.5001661,127.1076299
서울시교육청,송파구,서울가원초등학교,서울 송파구 중대로4길 8,37.48939748,127.1112871
서울시교육청,송파구,서울가주초등학교,서울 송파구 오금로40길 37,37.49644111,127.1294136
서울시교육청,강동구,서울강덕초등학교,서울 강동구 동남로82길 94-54,37.55927233,127.1609995
서울시교육청,강동구,서울강동초등학교,서울 강동구 상암로14길 77,37.54628209,127.1300157
서울시교육청,강동구,서울강명초등학교,서울 강동구 상일로 74-1,37.55456591,127.1734474
서울시교육청,강동구,서울강빛초등학교,서울 강동구 아리수로93다길 1,37.57444591,127.1712974
서울시교육청,강동구,서울강솔초등학교,서울 강동구 고덕로97길 80,37.56230409,127.1803786
서울시교육청,강동구,서울강일초등학교,서울 강동구 아리수로98길 24,37.56536885,127.1770944
서울시교육청,송파구,서울개롱초등학교,서울 송파구 문정로 211,37.49715549,127.1397961
서울시교육청,송파구,서울거여초등학교,서울 송파구 마천로25길 18,37.50509383,127.1409056
서울시교육청,송파구,서울거원초등학교,서울 송파구 양산로2길 26,37.48762402,127.1447986
서울시교육청,강동구,서울고덕초등학교,서울 강동구 아리수로82길 42,37.56115314,127.1665314
서울시교육청,강동구,서울고명초등학교,서울 강동구 고덕로46길 53,37.55303778,127.1469124
서울시교육청,강동구,서울고일초등학교,서울 강동구 구천면로93길 20,37.55251107,127.1688717
서울시교육청,강동구,서울고현초등학교,서울 강동구 상일로11길 110,37.55412261,127.1659318
서울시교육청,강동구,서울길동초등학교,서울 강동구 양재대로116길 69,37.53850907,127.1448155
서울시교육청,송파구,서울남천초등학교,서울 송파구 성내천로 207,37.50090113,127.1506598
서울시교육청,강동구,서울대명초등학교,서울 강동구 상암로 271,37.54720987,127.1527989
서울시교육청,송파구,서울마천초등학교,서울 송파구 마천로61다길 24,37.4955799,127.1519834
서울시교육청,강동구,서울명덕초등학교,서울 강동구 양재대로156길 11,37.55678651,127.1464444
서울시교육청,강동구,서울명원초등학교,서울 강동구 명일로 364,37.55132128,127.1505711
서울시교육청,강동구,서울명일초등학교,서울 강동구 고덕로38길 8,37.55446725,127.1420986
서울시교육청,강동구,서울묘곡초등학교,서울 강동구 동남로79길 46,37.55855473,127.1531797
서울시교육청,송파구,서울문덕초등학교,서울 송파구 송이로34길 60,37.48513866,127.1279559
서울시교육청,송파구,서울문정초등학교,서울 송파구 문정로5길 20,37.48921722,127.1290619
서울시교육청,송파구,서울문현초등학교,서울 송파구 충민로 137,37.48262068,127.1301269
서울시교육청,송파구,서울방산초등학교,서울 송파구 오금로27길 42,37.50958477,127.1211028
서울시교육청,송파구,서울방이초등학교,서울 송파구 위례성대로10길 4,37.51348493,127.1205028
서울시교육청,송파구,서울버들초등학교,서울 송파구 석촌호수로 81,37.51035567,127.0891088
서울시교육청,송파구,서울삼전초등학교,서울 송파구 백제고분로28길 19,37.50175009,127.0927311
서울시교육청,강동구,서울상일초등학교,서울 강동구 천호대로 1477,37.54722289,127.1721449
서울시교육청,송파구,서울석촌초등학교,서울 송파구 가락로11길 26,37.50291877,127.1045124
서울시교육청,강동구,서울선린초등학교,서울 강동구 진황도로61길 29,37.52964908,127.1459207
서울시교육청,강동구,서울선사초등학교,서울 강동구 올림픽로 837,37.55612255,127.1285887
서울시교육청,강동구,서울성내초등학교,서울 강동구 성내로3길 19,37.53139119,127.1225092
서울시교육청,강동구,서울성일초등학교,서울 강동구 성내로15길 33,37.52954318,127.1284933
서울시교육청,송파구,서울세륜초등학교,서울 송파구 양재대로 1264,37.51842947,127.1340351
서울시교육청,송파구,서울송례초등학교,서울 송파구 위례순환로 439,37.47774579,127.1384349
서울시교육청,송파구,서울송전초등학교,서울 송파구 석촌호수로 159,37.50859598,127.0949338
서울시교육청,송파구,서울송파초등학교,서울 송파구 백제고분로 400,37.50737814,127.1110921
서울시교육청,송파구,서울신가초등학교,서울 송파구 송이로 75,37.50034184,127.1197489
서울시교육청,강동구,서울신명초등학교,서울 강동구 명일로24길 33,37.54092807,127.1500116
서울시교육청,강동구,서울신암초등학교,서울 강동구 올림픽로93길 33-16,37.54952805,127.1244763
서울시교육청,송파구,서울신천초등학교,서울 송파구 올림픽로 215,37.51401273,127.0950402
서울시교육청,송파구,서울아주초등학교,서울 송파구 올림픽로4길 59,37.50584192,127.0757986
서울시교육청,송파구,서울영풍초등학교,서울 송파구 오금로57길 15,37.49622163,127.1431552
서울시교육청,송파구,서울오금초등학교,서울 송파구 위례성대로22길 11,37.50951587,127.1316078
서울시교육청,송파구,서울오륜초등학교,서울 송파구 양재대로 1196,37.51243196,127.1344225
서울시교육청,송파구,서울위례별초등학교,서울 송파구 위례광장로 243,37.47892751,127.1447864
서울시교육청,송파구,서울위례솔초등학교,서울 송파구 위례북로2길 12,37.48673,127.1507444
서울시교육청,송파구,서울잠동초등학교,서울 송파구 올림픽로35길 122,37.51834793,127.0999188
서울시교육청,송파구,서울잠신초등학교,서울 송파구 잠실로 32,37.51421281,127.0879868
서울시교육청,송파구,서울잠실초등학교,서울 송파구 올림픽로35길 20,37.52021173,127.1114142
서울시교육청,송파구,서울잠일초등학교,서울 송파구 올림픽로 95,37.51506446,127.0814228
서울시교육청,송파구,서울잠전초등학교,서울 송파구 올림픽로12길 51,37.50711195,127.0843412
서울시교육청,송파구,서울잠현초등학교,서울 송파구 올림픽로37길 109,37.52247765,127.1046347
서울시교육청,송파구,서울중대초등학교,서울 송파구 송파대로36길 8,37.49981095,127.1135643
서울시교육청,강동구,서울천동초등학교,서울 강동구 성안로 200,37.54077698,127.1379629
서울시교육청,강동구,서울천일초등학교,서울 강동구 구천면로 266,37.54426739,127.1333073
서울시교육청,강동구,서울천호초등학교,서울 강동구 구천면로 310-11,37.54739567,127.1364542
서울시교육청,송파구,서울토성초등학교,서울 송파구 풍성로20길 44,37.53179096,127.1156311
서울시교육청,송파구,서울평화초등학교,서울 송파구 송파대로26길 22,37.49160981,127.1227563
서울시교육청,송파구,서울풍납초등학교,서울 송파구 풍성로 43,37.53519421,127.1181844
서울시교육청,송파구,서울풍성초등학교,서울 송파구 강동대로2길 13,37.5262933,127.1135184
서울시교육청,강동구,서울한산초등학교,서울 강동구 풍성로 261,37.52848945,127.1415119
서울시교육청,송파구,서울해누리초등학교,서울 송파구 송파대로37길 95,37.49865247,127.1024913
서울시교육청,강서구,서울가곡초등학교,서울 강서구 공항대로36길 74,37.55562808,126.83593
서울시교육청,강서구,서울가양초등학교,서울 강서구 허준로 186,37.56201565,126.8585322
서울시교육청,양천구,서울갈산초등학교,서울 양천구 목동로 31,37.51198615,126.8697678
서울시교육청,양천구,서울강서초등학교,서울 양천구 오목로 31,37.52247099,126.840971
서울시교육청,양천구,강신초등학교,서울 양천구 월정로 280,37.54304642,126.8294783
서울시교육청,양천구,서울강월초등학교,서울 양천구 신월로 97,37.51644279,126.8340555
서울시교육청,강서구,서울개화초등학교,서울 강서구 양천로 11,37.57371196,126.8045699
서울시교육청,양천구,서울경인초등학교,서울 양천구 안양천로 1009,37.53307231,126.8863536
서울시교육청,양천구,서울계남초등학교,서울 양천구 목동동로2길 54,37.51017298,126.8600078
서울시교육청,강서구,서울공진초등학교,서울 강서구 마곡서로 33,37.55796597,126.8227103
서울시교육청,강서구,서울공항초등학교,서울 강서구 마곡서1로 68,37.56323597,126.8215637
서울시교육청,양천구,서울남명초등학교,서울 양천구 중앙로23길 3,37.51541993,126.8536591
서울시교육청,강서구,서울내발산초등학교,서울 강서구 강서로46길 23,37.55162676,126.8378943
서울시교육청,강서구,서울등마초등학교,서울 강서구 등촌로35길 12,37.54197294,126.8615551
서울시교육청,강서구,서울등명초등학교,서울 강서구 강서로56나길 34,37.56092028,126.8423607
서울시교육청,강서구,서울등서초등학교,서울 강서구 화곡로58길 86,37.55188333,126.85505
서울시교육청,강서구,서울등양초등학교,서울 강서구 강서로56나길 140,37.56503559,126.844747
서울시교육청,강서구,서울등원초등학교,서울 강서구 화곡로65길 90,37.56064189,126.8499806
서울시교육청,강서구,서울등촌초등학교,서울 강서구 등촌로39길 71,37.54763398,126.8578193
서울시교육청,강서구,서울등현초등학교,서울 강서구 화곡로65길 124,37.56137503,126.8476566
서울시교육청,양천구,서울목동초등학교,서울 양천구 목동동로12길 12,37.52278901,126.8720964
서울시교육청,양천구,서울목운초등학교,서울 양천구 목동동로 235,37.52684602,126.8735794
서울시교육청,양천구,서울목원초등학교,서울 양천구 목동중앙로 204,37.54294345,126.8824552
서울시교육청,강서구,서울발산초등학교,서울 강서구 강서로45길 113,37.5502656,126.8310032
서울시교육청,강서구,서울방화초등학교,서울 강서구 양천로6길 92,37.56888653,126.8069415
서울시교육청,강서구,서울백석초등학교,서울 강서구 공항대로 491,37.55354427,126.8621584
서울시교육청,강서구,서울삼정초등학교,서울 강서구 금낭화로 222,37.58055482,126.8105386
서울시교육청,양천구,서울서정초등학교,서울 양천구 목동로8길 19,37.52422826,126.8675066
서울시교육청,강서구,서울송정초등학교,서울 강서구 공항대로3길 18,37.56266201,126.8111182
서울시교육청,강서구,서울송화초등학교,서울 강서구 방화대로34길 2,37.5688457,126.8175229
서울시교육청,강서구,서울수명초등학교,서울 강서구 수명로1길 84,37.55278904,126.8240444
서울시교육청,양천구,서울신강초등학교,서울 양천구 중앙로55길 72,37.5260965,126.841547
서울시교육청,강서구,서울신곡초등학교,서울 강서구 등촌로13자길 42-14,37.5388774,126.8557722
서울시교육청,양천구,서울신기초등학교,서울 양천구 신정로 292,37.51135813,126.8543265
서울시교육청,양천구,서울신남초등학교,서울 양천구 남부순환로83길 44,37.51633975,126.844408
서울시교육청,양천구,서울신목초등학교,서울 양천구 신목로5길 11-6,37.51723313,126.8726545
서울시교육청,양천구,서울신서초등학교,서울 양천구 목동서로10길 35,37.52054443,126.8623096
서울시교육청,양천구,서울신원초등학교,서울 양천구 남부순환로58길 32,37.52956803,126.8298733
서울시교육청,강서구,서울신월초등학교,서울 강서구 강서로31길 48,37.54045986,126.8392616
서울시교육청,양천구,서울신은초등학교,서울 양천구 신정이펜2로 30,37.5139531,126.83199
서울시교육청,강서구,서울신정초등학교,서울 강서구 곰달래로31가길 27,37.53276474,126.8526285
서울시교육청,양천구,서울양강초등학교,서울 양천구 오목로 101,37.5243327,126.8479944
서울시교육청,양천구,서울양동초등학교,서울 양천구 오목로23길 24,37.52585414,126.851254
서울시교육청,양천구,서울양명초등학교,서울 양천구 중앙로 204,37.5160794,126.8565445
서울시교육청,양천구,서울양목초등학교,서울 양천구 목동로11길 30,37.5237675,126.8616985
서울시교육청,양천구,서울양원초등학교,서울 양천구 화곡로 16,37.53835783,126.8234899
서울시교육청,강서구,서울양천초등학교,서울 강서구 양천로 329,37.57036199,126.8398142
서울시교육청,양천구,서울양화초등학교,서울 양천구 목동중앙북로16길 57,37.54395661,126.8749898
서울시교육청,강서구,서울염경초등학교,서울 강서구 양천로69길 49,37.55512761,126.8711957
서울시교육청,강서구,서울염동초등학교,서울 강서구 양천로73길 17,37.55244759,126.8724316
서울시교육청,강서구,서울염창초등학교,서울 강서구 양천로 646-28,37.55313436,126.867709
서울시교육청,양천구,서울영도초등학교,서울 양천구 목동중앙로 70,37.53590114,126.8719665
서울시교육청,강서구,서울우장초등학교,서울 강서구 화곡로 263,37.54912208,126.846043
서울시교육청,강서구,서울월정초등학교,서울 강서구 월정로 176,37.53479007,126.836134
서울시교육청,양천구,서울월촌초등학교,서울 양천구 목동중앙로 132,37.54038572,126.8764781
서울시교육청,양천구,서울은정초등학교,서울 양천구 목동남로 85,37.51128397,126.8670771
서울시교육청,양천구,서울장수초등학교,서울 양천구 신정로13가길 30,37.51295482,126.8452034
서울시교육청,강서구,서울정곡초등학교,서울 강서구 방화대로50길 22,37.57693513,126.8188933
서울시교육청,양천구,서울정목초등학교,서울 양천구 목동중앙로3길 30-10,37.53722556,126.870267
서울시교육청,양천구,서울지향초등학교,서울 양천구 신정로11길 74,37.51312787,126.8372039
서울시교육청,강서구,서울치현초등학교,서울 강서구 방화대로47길 43,37.57592289,126.8145578
서울시교육청,강서구,서울탑산초등학교,서울 강서구 허준로 109,37.56709613,126.8524533
서울시교육청,강서구,서울화곡초등학교,서울 강서구 초록마을로 28,37.54305984,126.8457974
서울시교육청,강서구,서울화일초등학교,서울 강서구 까치산로10길 70,37.54072657,126.8474226
서울시교육청,강서구,유석초등학교,서울 강서구 화곡로69길 9,37.56081241,126.853756
서울시교육청,서초구,계성초등학교,서울 서초구 신반포로19길 23,37.50469128,126.9967338
서울시교육청,서초구,서울교육대학교 부설초등학교,서울 서초구 서초중앙로 96,37.4907247,127.0155502
서울시교육청,강남구,서울개일초등학교,서울 강남구 개포로 401,37.486239,127.0577737
서울시교육청,강남구,서울개포초등학교,서울 강남구 삼성로4길 30,37.48645838,127.0702612
서울시교육청,강남구,서울구룡초등학교,서울 강남구 개포로 263,37.48121059,127.0516781
서울시교육청,강남구,서울논현초등학교,서울 강남구 강남대로120길 33,37.50844741,127.0262171
서울시교육청,강남구,서울대곡초등학교,서울 강남구 남부순환로 3022,37.49467586,127.0650264
서울시교육청,강남구,서울대도초등학교,서울 강남구 선릉로 209,37.49292307,127.0530928
서울시교육청,강남구,서울대모초등학교,서울 강남구 광평로20길 27,37.4814319,127.0862208
서울시교육청,강남구,서울대왕초등학교,서울 강남구 헌릉로618길 8,37.46460871,127.10562
서울시교육청,강남구,서울대진초등학교,서울 강남구 개포로109길 74,37.49717623,127.0782777
서울시교육청,강남구,서울대청초등학교,서울 강남구 양재대로55길 28,37.49315465,127.0878083
서울시교육청,강남구,서울대치초등학교,서울 강남구 양재천로 363,37.49129689,127.0620383
서울시교육청,강남구,서울대현초등학교,서울 강남구 역삼로98길 16,37.50393887,127.0638085
서울시교육청,강남구,서울도곡초등학교,서울 강남구 선릉로64길 33,37.49949978,127.0544862
서울시교육청,강남구,서울도성초등학교,서울 강남구 역삼로 313,37.50119245,127.0490545
서울시교육청,서초구,서울매헌초등학교,서울 서초구 언남길 8,37.47116639,127.041922
서울시교육청,서초구,서울반원초등학교,서울 서초구 잠원로3길 28,37.51018379,127.0039406
서울시교육청,서초구,서울방배초등학교,서울 서초구 방배중앙로13길 26,37.48745978,126.9872049
서울시교육청,서초구,서울방일초등학교,서울 서초구 방배로18길 52,37.48551068,126.998313
서울시교육청,서초구,서울방현초등학교,서울 서초구 효령로4길 58,37.47630559,126.990309
서울시교육청,강남구,서울봉은초등학교,서울 강남구 학동로 610,37.52015129,127.0608721
서울시교육청,강남구,서울삼릉초등학교,서울 강남구 봉은사로63길 22,37.51312622,127.0469223
서울시교육청,서초구,서울서래초등학교,서울 서초구 방배로 260,37.49626824,126.9893339
서울시교육청,서초구,서울서원초등학교,서울 서초구 고무래로 63,37.50290273,127.0153898
서울시교육청,서초구,서울서이초등학교,서울 서초구 서운로 35,37.49159864,127.0260077
서울시교육청,서초구,서울서일초등학교,서울 서초구 남부순환로339길 38,37.48513917,127.0222969
서울시교육청,서초구,서울서초초등학교,서울 서초구 서운로 178,37.49955678,127.023907
서울시교육청,강남구,서울세명초등학교,서울 강남구 자곡로 55,37.46881422,127.0909496
서울시교육청,강남구,서울수서초등학교,서울 강남구 광평로51길 46,37.49102446,127.1015604
서울시교육청,강남구,서울신구초등학교,서울 강남구 압구정로18길 28,37.52348739,127.0242359
서울시교육청,서초구,서울신동초등학교,서울 서초구 나루터로 15,37.51690111,127.0121531
서울시교육청,서초구,서울신중초등학교,서울 서초구 남부순환로317길 15,37.48015112,127.0093433
서울시교육청,강남구,서울압구정초등학교,서울 강남구 압구정로39길 29,37.53176063,127.0309228
서울시교육청,서초구,서울양재초등학교,서울 서초구 바우뫼로18길 14,37.4741681,127.0318577
서울시교육청,강남구,서울양전초등학교,서울 강남구 개포로 513,37.49035212,127.0694371
서울시교육청,서초구,서울언남초등학교,서울 서초구 헌릉로8길 42,37.45398981,127.0617712
서울시교육청,강남구,서울언북초등학교,서울 강남구 삼성로135길 42,37.51984843,127.0450668
서울시교육청,강남구,서울언주초등학교,서울 강남구 남부순환로363길 19,37.48675196,127.0367793
서울시교육청,강남구,서울역삼초등학교,서울 강남구 강남대로66길 21,37.49316114,127.0326528
서울시교육청,강남구,서울영희초등학교,서울 강남구 일원로 21,37.49234495,127.0810725
서울시교육청,강남구,서울왕북초등학교,서울 강남구 광평로31길 74,37.48646684,127.0860728
서울시교육청,서초구,서울우면초등학교,서울 서초구 태봉로 59,37.46462291,127.0236924
서울시교육청,서초구,서울우솔초등학교,서울 서초구 양재대로2길 74,37.45717408,127.0196573
서울시교육청,서초구,서울우암초등학교,서울 서초구 바우뫼로7길 38,37.47213,127.0243098
서울시교육청,서초구,서울원명초등학교,서울 서초구 고무래로 90-6,37.50081219,127.0169184
서울시교육청,서초구,서울원촌초등학교,서울 서초구 사평대로45길 26,37.50610342,127.0126942
서울시교육청,강남구,서울율현초등학교,서울 강남구 밤고개로21길 15,37.4744904,127.1082714
서울시교육청,서초구,서울이수초등학교,서울 서초구 방배천로4길 23,37.4784674,126.984588
서울시교육청,강남구,서울일원초등학교,서울 강남구 영동대로4길 20,37.48982181,127.0761352
서울시교육청,강남구,서울자곡초등학교,서울 강남구 자곡로 150,37.47229233,127.0996268
서울시교육청,서초구,서울잠원초등학교,서울 서초구 신반포로16길 15-25,37.50197387,126.9979281
서울시교육청,강남구,서울청담초등학교,서울 강남구 압구정로71길 9,37.52830701,127.0451534
서울시교육청,강남구,서울포이초등학교,서울 강남구 개포로22길 87,37.47605635,127.0527236
서울시교육청,강남구,서울학동초등학교,서울 강남구 선릉로115길 42,37.51252704,127.0395925
서울시교육청,동작구,서울강남초등학교,서울 동작구 강남초등길 15,37.50626764,126.9527382
서울시교육청,관악구,서울관악초등학교,서울 관악구 청룡4길 49,37.48064952,126.9430085
서울시교육청,관악구,서울구암초등학교,서울 관악구 구암길 1,37.48950641,126.9468372
서울시교육청,관악구,서울난곡초등학교,서울 관악구 난곡로35길 102,37.46928474,126.9166419
서울시교육청,관악구,서울난우초등학교,서울 관악구 난우길 40,37.47728285,126.9177047
서울시교육청,관악구,서울난향초등학교,서울 관악구 난향길 9,37.46233683,126.9176262
서울시교육청,관악구,서울남부초등학교,서울 관악구 남부순환로163길 14,37.48517145,126.9220921
서울시교육청,동작구,서울남사초등학교,서울 동작구 동작대로13길 22,37.48271568,126.9789023
서울시교육청,동작구,서울남성초등학교,서울 동작구 사당로23길 57-14,37.48447025,126.9758129
서울시교육청,동작구,서울노량진초등학교,서울 동작구 장승배기로 160,37.51175118,126.9408087
서울시교육청,관악구,서울당곡초등학교,서울 관악구 보라매로2길 23,37.49031196,126.9296854
서울시교육청,동작구,서울대림초등학교,서울 동작구 대방동1길 22,37.50061323,126.9253829
서울시교육청,동작구,서울동작초등학교,서울 동작구 동작대로29길 214,37.49420233,126.9772696
서울시교육청,동작구,서울문창초등학교,서울 동작구 신대방2길 14,37.48885796,126.9137141
서울시교육청,관악구,서울미성초등학교,서울 관악구 문성로 79,37.47824865,126.9125709
서울시교육청,동작구,서울보라매초등학교,서울 동작구 여의대방로16길 30,37.49591455,126.9160785
서울시교육청,동작구,서울본동초등학교,서울 동작구 노량진로26길 16-40,37.51001977,126.9536044
서울시교육청,관악구,서울봉천초등학교,서울 관악구 행운1라길 17,37.48329042,126.9581978
서울시교육청,관악구,서울봉현초등학교,서울 관악구 성현로 117,37.49106687,126.9553304
서울시교육청,관악구,서울사당초등학교,서울 관악구 남현4길 51,37.47354239,126.9738493
서울시교육청,관악구,서울삼성초등학교,서울 관악구 대학7길 52,37.46792636,126.9411643
서울시교육청,동작구,서울삼일초등학교,서울 동작구 사당로23나길 27,37.48825796,126.9751649
서울시교육청,동작구,서울상도초등학교,서울 동작구 성대로21길 62,37.50002189,126.9373031
서울시교육청,관악구,서울상현초등학교,서울 동작구 상도로58길 21,37.49492575,126.952682
서울시교육청,동작구,서울신길초등학교,서울 동작구 알마타길 16,37.51043152,126.9268797
서울시교육청,동작구,서울신남성초등학교,서울 동작구 사당로 146,37.48895819,126.9650559
서울시교육청,관악구,서울신림초등학교,서울 관악구 문성로28길 31,37.47711272,126.9275859
서울시교육청,관악구,서울신봉초등학교,서울 관악구 양녕로6나길 1,37.48540245,126.9491738
서울시교육청,동작구,서울신상도초등학교,서울 동작구 장승배기로 14,37.50032445,126.9441199
서울시교육청,관악구,서울신성초등학교,서울 관악구 신림로 114,37.4718455,126.9371729
서울시교육청,관악구,서울신우초등학교,서울 관악구 호암로 498,37.46286902,126.9327947
서울시교육청,동작구,서울영본초등학교,서울 동작구 만양로12가길 69,37.51074568,126.9485482
서울시교육청,동작구,서울영화초등학교,서울 동작구 등용로8길 3,37.50911602,126.932889
서울시교육청,관악구,서울원당초등학교,서울 관악구 봉천로 505,37.48137966,126.9564758
서울시교육청,동작구,서울원신초등학교,서울 관악구 광신길 177,37.46715445,126.9270801
서울시교육청,동작구,서울은로초등학교,서울 동작구 서달로 115,37.5032718,126.9600731
서울시교육청,관악구,서울은천초등학교,서울 관악구 은천로 69,37.48686642,126.9428817
서울시교육청,관악구,서울인헌초등학교,서울 관악구 낙성대로 23,37.47669929,126.9600782
서울시교육청,관악구,서울조원초등학교,서울 관악구 조원로 67,37.48424353,126.9096061
서울시교육청,관악구,서울청룡초등학교,서울 관악구 관악로5길 61,37.47580577,126.9512289
서울시교육청,동작구,서울행림초등학교,서울 동작구 솔밭로 47,37.48304022,126.9645736
서울시교육청,동작구,서울흑석초등학교,서울 동작구 현충로 87,37.50843079,126.9652504
서울시교육청,동작구,중앙대학교 사범대학 부속초등학교,서울 동작구 서달로 135,37.50529001,126.9599318
서울시교육청,광진구,경복초등학교,서울 광진구 천호대로130길 58,37.54981763,127.0868201
서울시교육청,성동구,서울경동초등학교,서울 성동구 성수일로 34,37.54333721,127.0503268
서울시교육청,성동구,서울경수초등학교,서울 성동구 뚝섬로13길 22,37.54035662,127.0583314
서울시교육청,성동구,서울경일초등학교,서울 성동구 뚝섬로 332,37.54071116,127.0472609
서울시교육청,광진구,서울광남초등학교,서울 광진구 아차산로70길 35,37.54095878,127.1007138
서울시교육청,광진구,서울광장초등학교,서울 광진구 광장로1길 27,37.54864222,127.101041
서울시교육청,광진구,서울광진초등학교,서울 광진구 자양로40길 41,37.54758326,127.0914435
서울시교육청,광진구,서울구남초등학교,서울 광진구 구의강변로 69,37.53718868,127.0922817
서울시교육청,광진구,서울구의초등학교,서울 광진구 광나루로30길 49,37.54304677,127.0802357
서울시교육청,성동구,서울금북초등학교,서울 성동구 행당로1길 13,37.5573399,127.0234954
서울시교육청,성동구,서울금옥초등학교,서울 성동구 독서당로 251,37.54629831,127.0174854
서울시교육청,성동구,서울금호초등학교,서울 성동구 무수막길 69,37.55244638,127.0196823
서울시교육청,성동구,서울동명초등학교,서울 성동구 마장로29길 29,37.56887324,127.0355836
서울시교육청,광진구,서울동의초등학교,서울 광진구 영화사로 111,37.55341185,127.0992186
서울시교육청,광진구,서울동자초등학교,서울 광진구 뚝섬로 561,37.53479125,127.0727617
서울시교육청,성동구,서울동호초등학교,서울 성동구 매봉길 49-35,37.54658929,127.0101731
서울시교육청,성동구,서울마장초등학교,서울 성동구 마장로35나길 31,37.56803475,127.0427188
서울시교육청,성동구,서울무학초등학교,서울 성동구 무학봉15길 21,37.56326122,127.0296781
서울시교육청,성동구,서울사근초등학교,서울 성동구 사근동11길 16,37.56298364,127.0477368
서울시교육청,성동구,서울성수초등학교,서울 성동구 아차산로17길 21,37.5444447,127.0631188
서울시교육청,광진구,서울성자초등학교,서울 광진구 뚝섬로56길 7,37.53134258,127.083133
서울시교육청,성동구,서울송원초등학교,서울 성동구 동일로43길 9,37.55409971,127.0696818
서울시교육청,성동구,서울숭신초등학교,서울 성동구 마장로 161,37.56774003,127.0279629
서울시교육청,광진구,서울신양초등학교,서울 광진구 능동로 42,37.53484013,127.0693788
서울시교육청,광진구,서울신자초등학교,서울 광진구 뚝섬로46길 64,37.53026646,127.0755608
서울시교육청,광진구,서울양남초등학교,서울 광진구 뚝섬로64길 71,37.53106034,127.089595
서울시교육청,광진구,서울양진초등학교,서울 광진구 워커힐로 32,37.5442657,127.0982832
서울시교육청,성동구,서울옥수초등학교,서울 성동구 금호로1길 25,37.54613177,127.0220174
서울시교육청,성동구,서울옥정초등학교,서울 성동구 한림말길 43,37.54200983,127.0155608
서울시교육청,광진구,서울용곡초등학교,서울 광진구 용마산로22길 82,37.56707852,127.0885821
서울시교육청,성동구,서울용답초등학교,서울 성동구 용답25길 1,37.56070696,127.0537113
서울시교육청,광진구,서울용마초등학교,서울 광진구 천호대로113길 10,37.5582608,127.0844373
서울시교육청,성동구,서울응봉초등학교,서울 성동구 독서당로62길 28,37.55025194,127.0338546
서울시교육청,광진구,서울자양초등학교,서울 광진구 아차산로44길 26,37.5370213,127.0796182
서울시교육청,광진구,서울장안초등학교,서울 광진구 군자로 74,37.55016984,127.0722221
서울시교육청,광진구,서울중광초등학교,서울 광진구 긴고랑로13길 59,37.5652232,127.0826036
서울시교육청,광진구,서울중마초등학교,서울 광진구 동일로72길 43,37.56610878,127.0801246
서울시교육청,성동구,서울행당초등학교,서울 성동구 고산자로8길 6,37.55654789,127.0346361
서울시교육청,성동구,서울행현초등학교,서울 성동구 행당로 95,37.55771339,127.0294214
서울시교육청,성동구,한양초등학교,서울 성동구 살곶이길 208,37.55755854,127.0503907
서울시교육청,광진구,성동초등학교,서울 광진구 자양로4길 63,37.53314712,127.0895116
서울시교육청,광진구,세종초등학교,서울 광진구 군자로 114,37.55301659,127.0728677
서울시교육청,성북구,서울개운초등학교,서울 성북구 정릉로48길 52,37.60197069,127.0274412
서울시교육청,성북구,서울길원초등학교,서울 성북구 길음로15길 55,37.60906528,127.0167979
서울시교육청,성북구,서울길음초등학교,서울 성북구 길음로 142,37.61380086,127.0169077
서울시교육청,성북구,서울돈암초등학교,서울 성북구 동소문로13길 38,37.5934426,127.0128087
서울시교육청,성북구,서울동신초등학교,서울 성북구 보문사길 50,37.58270047,127.0167331
서울시교육청,성북구,서울미아초등학교,서울 성북구 삼양로 77,37.61086286,127.0216367
서울시교육청,강북구,서울미양초등학교,서울 강북구 솔샘로 195,37.62124344,127.013697
서울시교육청,강북구,서울번동초등학교,서울 강북구 오현로 204,37.62931737,127.0403885
서울시교육청,강북구,서울삼각산초등학교,서울 강북구 삼양로19길 141,37.61619057,127.0147426
서울시교육청,성북구,서울삼선초등학교,서울 성북구 보문로29길 106,37.58642214,127.01211
서울시교육청,강북구,서울삼양초등학교,서울 강북구 삼양로49길 17,37.62379475,127.0159856
서울시교육청,성북구,서울석계초등학교,서울 성북구 한천로58길 273,37.60857371,127.0698051
서울시교육청,성북구,서울석관초등학교,서울 성북구 돌곶이로22길 21,37.61106629,127.0590797
서울시교육청,성북구,서울성북초등학교,서울 성북구 성북로 102-10,37.59389377,126.9981113
서울시교육청,강북구,서울송중초등학교,서울 강북구 오현로 9,37.61714951,127.031606
서울시교육청,강북구,서울송천초등학교,서울 강북구 삼양로20길 29,37.61594768,127.0235093
서울시교육청,강북구,서울수송초등학교,서울 강북구 한천로124길 14,37.63745359,127.0336403
서울시교육청,강북구,서울수유초등학교,서울 강북구 삼양로74길 39,37.63096595,127.0202332
서울시교육청,성북구,서울숭곡초등학교,서울 성북구 종암로40길 30,37.60847086,127.0327983
서울시교육청,성북구,서울숭덕초등학교,서울 성북구 정릉로 279,37.60453906,127.014079
서울시교육청,성북구,서울숭례초등학교,서울 성북구 종암로5길 14,37.5949591,127.0345769
서울시교육청,성북구,서울숭인초등학교,서울 성북구 오패산로16길 37,37.60909986,127.038425
