시도명,시군구,행정동,PM10_평균,PM10_정규화,미세먼지_지수값,여가환경_가중치,환경지수
인천광역시,연수구,연수3동,37.72,0.705783457,0.071919334,0.001308399,0.073227733
인천광역시,연수구,청학동,37.72,0.705783457,0.071919334,0.002120718,0.074040053
인천광역시,연수구,동춘1동,37.72,0.705783457,0.071919334,0.002982936,0.07490227
인천광역시,연수구,동춘2동,37.72,0.705783457,0.071919334,0.000136796,0.07205613
인천광역시,연수구,동춘3동,37.72,0.705783457,0.071919334,0.00019691,0.072116244
인천광역시,연수구,송도1동,37.72,0.705783457,0.071919334,0.015290395,0.087209729
인천광역시,연수구,송도2동,37.72,0.705783457,0.071919334,0.0523,0.124219334
인천광역시,연수구,송도3동,37.72,0.705783457,0.071919334,0.010532603,0.082451937
인천광역시,연수구,송도4동,37.72,0.705783457,0.071919334,0.000771797,0.072691132
인천광역시,연수구,송도5동,37.72,0.705783457,0.071919334,0.000415532,0.072334866
인천광역시,남동구,구월1동,42.04,0.560524546,0.057117451,0.000922403,0.058039854
인천광역시,남동구,구월2동,42.04,0.560524546,0.057117451,1.65E-05,0.057133965
인천광역시,남동구,구월3동,42.04,0.560524546,0.057117451,5.18E-05,0.05716928
인천광역시,남동구,구월4동,42.04,0.560524546,0.057117451,0.00038159,0.057499041
인천광역시,남동구,간석1동,42.04,0.560524546,0.057117451,7.36E-05,0.057191098
인천광역시,남동구,간석2동,42.04,0.560524546,0.057117451,1.29E-05,0.057130331
인천광역시,남동구,간석3동,42.04,0.560524546,0.057117451,0.00047506,0.057592512
인천광역시,남동구,간석4동,42.04,0.560524546,0.057117451,3.62E-05,0.057153653
인천광역시,남동구,만수1동,42.04,0.560524546,0.057117451,5.62E-05,0.057173648
인천광역시,남동구,만수2동,42.04,0.560524546,0.057117451,2.45E-05,0.057141975
인천광역시,남동구,만수3동,42.04,0.560524546,0.057117451,1.91E-05,0.057136553
인천광역시,남동구,만수4동,42.04,0.560524546,0.057117451,0.000146675,0.057264126
인천광역시,남동구,만수5동,42.04,0.560524546,0.057117451,2.82E-05,0.057145615
인천광역시,남동구,만수6동,42.04,0.560524546,0.057117451,0.000180231,0.057297682
인천광역시,남동구,장수서창동,42.04,0.560524546,0.057117451,0.018752368,0.075869819
인천광역시,남동구,서창2동,42.04,0.560524546,0.057117451,0.00162207,0.058739521
인천광역시,남동구,남촌도림동,42.04,0.560524546,0.057117451,0.000666734,0.057784185
인천광역시,남동구,논현1동,42.04,0.560524546,0.057117451,0.006380595,0.063498047
인천광역시,남동구,논현2동,42.04,0.560524546,0.057117451,0.00144666,0.058564111
인천광역시,남동구,논현고잔동,42.04,0.560524546,0.057117451,0.003055449,0.060172901
인천광역시,부평구,부평1동,38.45,0.681237391,0.06941809,4.33E-06,0.069422416
인천광역시,부평구,부평2동,38.45,0.681237391,0.06941809,0.011577793,0.080995883
인천광역시,부평구,부평3동,38.45,0.681237391,0.06941809,0.001528251,0.070946341
인천광역시,부평구,부평4동,38.45,0.681237391,0.06941809,0.000230837,0.069648927
인천광역시,부평구,부평5동,38.45,0.681237391,0.06941809,6.56E-05,0.069483726
인천광역시,부평구,부평6동,38.45,0.681237391,0.06941809,4.64E-05,0.069464506
인천광역시,부평구,산곡1동,38.45,0.681237391,0.06941809,0.001953004,0.071371094
인천광역시,부평구,산곡2동,38.45,0.681237391,0.06941809,6.51E-05,0.069483234
인천광역시,부평구,산곡3동,38.45,0.681237391,0.06941809,0.000352414,0.069770504
인천광역시,부평구,산곡4동,38.45,0.681237391,0.06941809,0,0.06941809
인천광역시,부평구,청천1동,38.45,0.681237391,0.06941809,0.001279052,0.070697142
인천광역시,부평구,청천2동,38.45,0.681237391,0.06941809,0,0.06941809
인천광역시,부평구,갈산1동,38.45,0.681237391,0.06941809,0.000418404,0.069836494
인천광역시,부평구,갈산2동,38.45,0.681237391,0.06941809,0.000427543,0.069845633
인천광역시,부평구,삼산1동,38.45,0.681237391,0.06941809,0.000361543,0.069779633
인천광역시,부평구,삼산2동,38.45,0.681237391,0.06941809,0.000454391,0.069872481
인천광역시,부평구,부개1동,38.45,0.681237391,0.06941809,9.76E-05,0.069515689
인천광역시,부평구,부개2동,38.45,0.681237391,0.06941809,0.000212618,0.069630708
인천광역시,부평구,부개3동,38.45,0.681237391,0.06941809,0.000283857,0.069701947
인천광역시,부평구,일신동,38.45,0.681237391,0.06941809,0.000122879,0.069540969
인천광역시,부평구,십정1동,38.45,0.681237391,0.06941809,0.000383097,0.069801187
인천광역시,부평구,십정2동,38.45,0.681237391,0.06941809,0.000737622,0.070155712
인천광역시,계양구,효성1동,40.83,0.601210491,0.061263349,0.000141213,0.061404562
인천광역시,계양구,효성2동,40.83,0.601210491,0.061263349,0.000604728,0.061868077
인천광역시,계양구,계산1동,40.83,0.601210491,0.061263349,2.97E-05,0.061293073
인천광역시,계양구,계산2동,40.83,0.601210491,0.061263349,0.003314508,0.064577857
인천광역시,계양구,계산3동,40.83,0.601210491,0.061263349,2.03E-05,0.061283612
인천광역시,계양구,계산4동,40.83,0.601210491,0.061263349,0.00025076,0.06151411
인천광역시,계양구,작전1동,40.83,0.601210491,0.061263349,0.000104042,0.061367391
인천광역시,계양구,작전2동,40.83,0.601210491,0.061263349,3.94E-05,0.061302732
인천광역시,계양구,작전서운동,40.83,0.601210491,0.061263349,0.000511489,0.061774838
인천광역시,계양구,계양1동,40.83,0.601210491,0.061263349,0.00055121,0.061814559
인천광역시,계양구,계양2동,40.83,0.601210491,0.061263349,9.67E-05,0.061360018
인천광역시,계양구,계양3동,40.83,0.601210491,0.061263349,0.000278601,0.06154195
인천광역시,서구,검암경서동,42.46,0.546402152,0.055678379,0.000298157,0.055976536
인천광역시,서구,연희동,42.46,0.546402152,0.055678379,0.004291737,0.059970116
인천광역시,서구,청라1동,42.46,0.546402152,0.055678379,0.000719305,0.056397684
인천광역시,서구,청라2동,42.46,0.546402152,0.055678379,0.002549787,0.058228167
인천광역시,서구,청라3동,42.46,0.546402152,0.055678379,0.002343173,0.058021552
인천광역시,서구,가정1동,42.46,0.546402152,0.055678379,0,0.055678379
인천광역시,서구,가정2동,42.46,0.546402152,0.055678379,0,0.055678379
인천광역시,서구,가정3동,42.46,0.546402152,0.055678379,0.000503931,0.05618231
인천광역시,서구,석남1동,42.46,0.546402152,0.055678379,0.000322616,0.056000995
인천광역시,서구,석남2동,42.46,0.546402152,0.055678379,0,0.055678379
인천광역시,서구,석남3동,42.46,0.546402152,0.055678379,2.19E-05,0.055700271
인천광역시,서구,신현원창동,42.46,0.546402152,0.055678379,0.000250108,0.055928488
인천광역시,서구,가좌1동,42.46,0.546402152,0.055678379,6.91E-05,0.055747443
인천광역시,서구,가좌2동,42.46,0.546402152,0.055678379,0.000124364,0.055802744
인천광역시,서구,가좌3동,42.46,0.546402152,0.055678379,0.000457673,0.056136052
인천광역시,서구,가좌4동,42.46,0.546402152,0.055678379,0.000334228,0.056012607
인천광역시,서구,검단동,42.46,0.546402152,0.055678379,0.000171438,0.055849817
인천광역시,서구,불로대곡동,42.46,0.546402152,0.055678379,3.19E-05,0.055710268
인천광역시,서구,원당동,42.46,0.546402152,0.055678379,0.000248764,0.055927143
인천광역시,서구,당하동,42.46,0.546402152,0.055678379,0.000130579,0.055808959
인천광역시,서구,오류왕길동,42.46,0.546402152,0.055678379,0.004592549,0.060270929
인천광역시,서구,마전동,42.46,0.546402152,0.055678379,5.73E-05,0.055735665
인천광역시,서구,아라1동,42.46,0.546402152,0.055678379,0.000562024,0.056240404
인천광역시,서구,아라2동,42.46,0.546402152,0.055678379,0.000756649,0.056435029
인천광역시,강화군,강화읍,36.25,0.755211836,0.076956086,0.001302295,0.078258381
인천광역시,강화군,선원면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,불은면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,길상면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,화도면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,양도면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,내가면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,하점면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,양사면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,송해면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,교동면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,삼산면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,서도면,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,강화군,서도면볼음출장소,36.25,0.755211836,0.076956086,0,0.076956086
인천광역시,옹진군,북도면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,북도면장봉출장소,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,백령면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,대청면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,대청면소청출장소,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,덕적면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,영흥면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,자월면,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,자월면이작출장소,35.04,0.795897781,0.081101984,0,0.081101984
인천광역시,옹진군,연평면,35.04,0.795897781,0.081101984,0,0.081101984
