시도명,시군구명,읍면동명,PM10_평균,PM10_정규화,미세먼지_지수값
인천광역시,부평구,청천2동,38.45,0.681237391,0.06941809
인천광역시,부평구,갈산1동,38.45,0.681237391,0.06941809
인천광역시,부평구,갈산2동,38.45,0.681237391,0.06941809
인천광역시,부평구,삼산1동,38.45,0.681237391,0.06941809
인천광역시,부평구,삼산2동,38.45,0.681237391,0.06941809
인천광역시,부평구,부개1동,38.45,0.681237391,0.06941809
인천광역시,부평구,부개2동,38.45,0.681237391,0.06941809
인천광역시,부평구,부개3동,38.45,0.681237391,0.06941809
인천광역시,부평구,일신동,38.45,0.681237391,0.06941809
인천광역시,부평구,십정1동,38.45,0.681237391,0.06941809
인천광역시,부평구,십정2동,38.45,0.681237391,0.06941809
인천광역시,계양구,효성1동,40.83,0.601210491,0.061263349
인천광역시,계양구,효성2동,40.83,0.601210491,0.061263349
인천광역시,계양구,계산1동,40.83,0.601210491,0.061263349
인천광역시,계양구,계산2동,40.83,0.601210491,0.061263349
인천광역시,계양구,계산3동,40.83,0.601210491,0.061263349
인천광역시,계양구,계산4동,40.83,0.601210491,0.061263349
인천광역시,계양구,작전1동,40.83,0.601210491,0.061263349
인천광역시,계양구,작전2동,40.83,0.601210491,0.061263349
인천광역시,계양구,작전서운동,40.83,0.601210491,0.061263349
인천광역시,계양구,계양1동,40.83,0.601210491,0.061263349
인천광역시,계양구,계양2동,40.83,0.601210491,0.061263349
인천광역시,계양구,계양3동,40.83,0.601210491,0.061263349
인천광역시,서구,검암경서동,42.46,0.546402152,0.055678379
인천광역시,서구,연희동,42.46,0.546402152,0.055678379
인천광역시,서구,청라1동,42.46,0.546402152,0.055678379
인천광역시,서구,청라2동,42.46,0.546402152,0.055678379
인천광역시,서구,청라3동,42.46,0.546402152,0.055678379
인천광역시,서구,가정1동,42.46,0.546402152,0.055678379
인천광역시,서구,가정2동,42.46,0.546402152,0.055678379
인천광역시,서구,가정3동,42.46,0.546402152,0.055678379
인천광역시,서구,석남1동,42.46,0.546402152,0.055678379
인천광역시,서구,석남2동,42.46,0.546402152,0.055678379
인천광역시,서구,석남3동,42.46,0.546402152,0.055678379
인천광역시,서구,신현원창동,42.46,0.546402152,0.055678379
인천광역시,서구,가좌1동,42.46,0.546402152,0.055678379
인천광역시,서구,가좌2동,42.46,0.546402152,0.055678379
인천광역시,서구,가좌3동,42.46,0.546402152,0.055678379
인천광역시,서구,가좌4동,42.46,0.546402152,0.055678379
인천광역시,서구,검단동,42.46,0.546402152,0.055678379
인천광역시,서구,불로대곡동,42.46,0.546402152,0.055678379
인천광역시,서구,원당동,42.46,0.546402152,0.055678379
인천광역시,서구,당하동,42.46,0.546402152,0.055678379
인천광역시,서구,오류왕길동,42.46,0.546402152,0.055678379
인천광역시,서구,마전동,42.46,0.546402152,0.055678379
인천광역시,서구,아라1동,42.46,0.546402152,0.055678379
인천광역시,서구,아라2동,42.46,0.546402152,0.055678379
인천광역시,강화군,강화읍,36.25,0.755211836,0.076956086
인천광역시,강화군,선원면,36.25,0.755211836,0.076956086
인천광역시,강화군,불은면,36.25,0.755211836,0.076956086
인천광역시,강화군,길상면,36.25,0.755211836,0.076956086
인천광역시,강화군,화도면,36.25,0.755211836,0.076956086
인천광역시,강화군,양도면,36.25,0.755211836,0.076956086
인천광역시,강화군,내가면,36.25,0.755211836,0.076956086
인천광역시,강화군,하점면,36.25,0.755211836,0.076956086
인천광역시,강화군,양사면,36.25,0.755211836,0.076956086
인천광역시,강화군,송해면,36.25,0.755211836,0.076956086
인천광역시,강화군,교동면,36.25,0.755211836,0.076956086
인천광역시,강화군,삼산면,36.25,0.755211836,0.076956086
인천광역시,강화군,서도면,36.25,0.755211836,0.076956086
인천광역시,강화군,서도면볼음출장소,36.25,0.755211836,0.076956086
인천광역시,옹진군,북도면,35.04,0.795897781,0.081101984
인천광역시,옹진군,북도면장봉출장소,35.04,0.795897781,0.081101984
인천광역시,옹진군,백령면,35.04,0.795897781,0.081101984
인천광역시,옹진군,대청면,35.04,0.795897781,0.081101984
인천광역시,옹진군,대청면소청출장소,35.04,0.795897781,0.081101984
인천광역시,옹진군,덕적면,35.04,0.795897781,0.081101984
인천광역시,옹진군,영흥면,35.04,0.795897781,0.081101984
인천광역시,옹진군,자월면,35.04,0.795897781,0.081101984
인천광역시,옹진군,자월면이작출장소,35.04,0.795897781,0.081101984
인천광역시,옹진군,연평면,35.04,0.795897781,0.081101984
