시도명,시군구명,행정동,예방접종_원값,예방접종_정규화,예방접종_가중치
서울특별시,서대문구,남가좌1동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,남가좌2동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,북가좌1동,92.8,0.929155313351498,0.08966348773841956
서울특별시,서대문구,북가좌2동,92.8,0.929155313351498,0.08966348773841956
서울특별시,마포구,아현동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,공덕동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,도화동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,용강동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,대흥동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,염리동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,신수동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,서강동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,서교동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,합정동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,망원1동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,망원2동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,연남동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,성산1동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,성산2동,91.6,0.831062670299728,0.08019754768392376
서울특별시,마포구,상암동,91.6,0.831062670299728,0.08019754768392376
서울특별시,양천구,목1동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,목2동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,목3동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,목4동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,목5동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월1동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월2동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월3동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월4동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월5동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월6동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신월7동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정1동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정2동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정3동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정4동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정6동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,양천구,신정7동,89.16666666666667,0.6321525885558588,0.061002724795640374
서울특별시,강서구,염창동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,등촌1동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,등촌2동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,등촌3동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡1동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡2동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡3동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡4동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡본동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡6동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,화곡8동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,가양1동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,가양2동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,가양3동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,발산1동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,우장산동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,공항동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,방화1동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,방화2동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,강서구,방화3동,90.9,0.7738419618528602,0.07467574931880101
서울특별시,구로구,신도림동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,구로1동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,구로2동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,구로3동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,구로4동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,구로5동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,가리봉동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,고척1동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,고척2동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,개봉1동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,개봉2동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,개봉3동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,오류1동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,오류2동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,수궁동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,구로구,항동,92.43333333333332,0.8991825613079008,0.08677111716621243
서울특별시,금천구,가산동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,독산1동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,독산2동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,독산3동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,독산4동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,시흥1동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,시흥2동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,시흥3동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,시흥4동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,금천구,시흥5동,91.96666666666664,0.861035422343323,0.08308991825613067
서울특별시,영등포구,영등포본동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,영등포동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,여의동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,당산1동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,당산2동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,도림동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,문래동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,양평1동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,양평2동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길1동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길3동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길4동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길5동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길6동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,신길7동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,대림1동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,대림2동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,영등포구,대림3동,91.5,0.8228882833787464,0.07940871934604903
서울특별시,동작구,노량진1동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,노량진2동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,상도1동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,상도2동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,상도3동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,상도4동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,흑석동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,사당1동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,사당2동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,사당3동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,사당4동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,사당5동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,대방동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,신대방1동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,동작구,신대방2동,89.83333333333333,0.6866485013623974,0.06626158038147135
서울특별시,관악구,보라매동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,청림동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,성현동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,행운동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,낙성대동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,청룡동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,은천동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,중앙동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,인헌동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,남현동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,서원동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,신원동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,서림동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,신사동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,신림동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,난향동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,조원동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,대학동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,삼성동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,미성동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,관악구,난곡동,89.8,0.6839237057220706,0.06599863760217982
서울특별시,서초구,서초1동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,서초2동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,서초3동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,서초4동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,잠원동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,반포본동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,반포1동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,반포2동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,반포3동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,반포4동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,방배본동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,방배1동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,방배2동,85.03333333333333,0.2942779291553137,0.028397820163487773
서울특별시,서초구,방배3동,85.03333333333333,0.2942779291553137,0.028397820163487773
